time	mean	median	95HPD lower	95HPD upper
0.0	0.8735849787723007	0.612944041506731	0.030681899712853837	2.493942186026345
1.702853915608794E-4	0.8550631603002031	0.6035075611601202	0.04691164007647371	2.421446213727815
3.3417283355781455E-4	0.8388169220997257	0.5955054867507144	0.05204729623809865	2.3585687675952256
4.935363877464562E-4	0.8235291068838395	0.5879177814141517	0.05543076902747592	2.302738856813232
6.473844571804959E-4	0.8091284027898662	0.5802104425081277	0.05540999663354304	2.2521461152403335
7.979327125706659E-4	0.7953197444084674	0.5727867985631745	0.05545589953168687	2.2052059178593124
9.435602536230438E-4	0.7821687258507781	0.5655830431428694	0.05690051219896353	2.163549327142499
0.0010855658016694222	0.7695377329689207	0.5584684436843548	0.057606789191708	2.1212059657560673
0.0012249223546975218	0.7573084795866869	0.5515268382582401	0.0629508880742391	2.0819238312709376
0.0013614778438030017	0.7454760677650709	0.5445945593867427	0.05608962790658967	2.0326369233469745
0.0014948275736060628	0.7340273810647162	0.5379455287532582	0.055525154274422554	1.9940423160095255
0.0016245525508184655	0.7230074075121593	0.5314687771167139	0.060208089723973915	1.9627334152331013
0.001751550100091242	0.7123055086513354	0.5249823070429708	0.057077120938763125	1.9271716110843333
0.0018760259843507907	0.7019155686593719	0.518489408234527	0.056877980956493206	1.894009228718908
0.0019985995214703107	0.6918035054851525	0.5120256386111429	0.05608962790658967	1.8615310270847742
0.0021182975272544904	0.6820876300173874	0.5058899900428808	0.05758028998655502	1.8319448150492146
0.00223659496554636	0.6726184052430211	0.4994633943168673	0.05608962790658967	1.801465274376855
0.002352494267193649	0.663472377938548	0.4934488015290906	0.055525154274422554	1.7776220779296439
0.0024666158448403436	0.6546042241201954	0.4877755115405422	0.05090970154145906	1.7475398392583796
0.0025786833580329436	0.6460192351103309	0.4821077745791335	0.046344943953126154	1.7161001008337857
0.0026887618927482256	0.637709355791959	0.4763771729938951	0.048272504398311517	1.6939206026380105
0.002797353253502176	0.6296283077400909	0.47084995228081533	0.04557883100265738	1.667185614964926
0.00290438326335405	0.6217826923173363	0.4657285846032992	0.04663059262718009	1.6463698791370116
0.0030093513071593352	0.6141768081533776	0.46051038718705395	0.04661335908908511	1.6258116824748645
0.0031137186829904317	0.6066961242980449	0.4555439766615623	0.04714847316149063	1.6064684699450562
0.003216228441670892	0.5994522503254862	0.45083998405366216	0.04558478752883351	1.58567285998798
0.0033173783899136445	0.5923988168738158	0.4462739962612525	0.046859777410887545	1.567221799256656
0.003417375516975264	0.5855141179761297	0.4415390628408922	0.046859777410887545	1.5477094295160687
0.003515767938153587	0.5788410002978032	0.4369663970625256	0.04559841909205277	1.5293720698343354
0.003612734024465672	0.5723496971259074	0.4329270995679198	0.04415804259288225	1.5118758682289473
0.003708537493993055	0.5660212026721877	0.42858989817883814	0.04235294683489748	1.4946779303124738
0.0038035835139755146	0.5598381320633645	0.4242507683267321	0.042890530627179006	1.4794735695677133
0.0038972798372106008	0.55384204235044	0.4198731872466995	0.04362872052053149	1.4638645225074831
0.0039901917368541625	0.547982414022832	0.4160038915059094	0.044047439501690384	1.4493595449705505
0.0040821896626346745	0.5422585698447717	0.41212456333644354	0.043249732151598	1.434624349105402
0.004172618758213845	0.536712453136281	0.4082557502305054	0.04047005426506729	1.417300802585617
0.004263412876502344	0.5312163561652573	0.4043813957160017	0.0430744175729688	1.405014511731032
0.004352980974321733	0.5258642924973247	0.40080667264042114	0.04362872052053149	1.3900833794121525
0.00444115751039301	0.5206581307349445	0.3969911846758866	0.042964881388255494	1.3733525795610984
0.004528804673327094	0.5155434921209838	0.39335502067068967	0.04295105371719299	1.3601854406309941
0.00461578652515253	0.5105333944715392	0.389548959582848	0.04407629285704126	1.3475380921509454
0.004701531248939103	0.5056605086916114	0.3861652710420629	0.04227473578254592	1.332972371131624
0.004786838378823493	0.5008736840770874	0.3827936841915265	0.043249732151598	1.3211763092463997
0.004871647638940211	0.4961751636465362	0.3795235001790281	0.044047439501690384	1.308235509832028
0.004955249604361444	0.49160478480130504	0.3762802238216387	0.04117262274354253	1.2933098697559595
0.005038382356825133	0.4871221606301468	0.3731403611143947	0.04433553171833159	1.2829695495218563
0.005120689921332519	0.48274239914632555	0.3698336863887549	0.045574441371683656	1.271968323927795
0.005202647820131789	0.4784360391329464	0.36677815487792004	0.043293855191433736	1.2578134414001625
0.005283079797878384	0.4742648142915351	0.3638598517330093	0.044047439501690384	1.246930676442031
0.005363647353708597	0.47013650547077024	0.36091809231511385	0.044047439501690384	1.235515763299449
0.005444079137911841	0.46605481403203497	0.35810430888899514	0.044047439501690384	1.2243439793189261
0.005523507464121867	0.4620716719891301	0.3552618446340243	0.0419424000962485	1.2105533262342347
0.005602010464634429	0.4581816163239145	0.35218180785206676	0.04375776302227214	1.2019510932843063
0.005680254468610232	0.45435070783418374	0.3493458149590389	0.041905777142277445	1.1895911537558108
0.005757745649937676	0.4506028906191201	0.3465998232375535	0.04420341824349717	1.1817199895421258
0.005834937757078289	0.4469135622894699	0.3439201052639682	0.044047439501690384	1.1700035224005385
0.005911659017626639	0.4432949233082674	0.3411203324470428	0.044047439501690384	1.1605835621888394
0.005987967501388814	0.43973251513712686	0.338430205924578	0.044047439501690384	1.1508735396659944
0.006063936435090985	0.4362154856780039	0.335838759112488	0.04420341824349717	1.1419669393751857
0.006139471888472608	0.43274252497743926	0.3330678351389112	0.04407629285704126	1.1348850776698227
0.006214326397837696	0.42932813886522186	0.33061959492079857	0.0419424000962485	1.132036526462618
0.006288437333660245	0.4260701302413633	0.3282959084990273	0.04245682492599088	1.12231888794091
0.006362341454392288	0.4229439580842844	0.3258960076201815	0.044047439501690384	1.1071481870698403
0.00643587353033583	0.4198811241014515	0.3236264896596354	0.044047439501690384	1.0985059452957244
0.006509586089370592	0.41684971228369666	0.321307727284905	0.04426811606159856	1.0907557815554199
0.006582733542767825	0.4138765422209828	0.31923326345953346	0.04415804259288225	1.0824859782837732
0.006655767904081641	0.4109449274615763	0.31712231397139506	0.04323183990541419	1.074093771552914
0.0067282127882435094	0.40807764148170783	0.3150961605009484	0.044047439501690384	1.0679649367092232
0.00679974306559517	0.40527669270719824	0.3128342738374888	0.04420341824349717	1.061398918846328
0.006871278629562094	0.40249933396851845	0.3104267741910227	0.04386729099267778	1.0532906309585732
0.0069427326262886235	0.3997540758326285	0.30811791493718244	0.04403973767899086	1.046676869034888
0.007013710465709395	0.39705420989274665	0.30596799788999496	0.043249732151598	1.0395363419228225
0.007084439148355297	0.3943856415807064	0.3038770647761378	0.043249732151598	1.0330876726112928
0.007154427484495863	0.3917734517969667	0.301853873638921	0.04386729099267778	1.026626243372969
0.0072242842309134785	0.38919308772752553	0.29978564640144734	0.043249732151598	1.0184860090857104
0.007293792199399839	0.38664385355398867	0.29781400238807726	0.04411487338557178	1.0131107513189532
0.007362985920475545	0.3841267555863158	0.2955397914022618	0.04407629285704126	1.006368921953051
0.007432260926060413	0.3816271115073399	0.2934403559883152	0.04401633633377594	1.0001539640382413
0.007501306916618717	0.379156709039696	0.2913468094690878	0.043345335307427534	0.992472130967457
0.0075698277550068855	0.37670915852333925	0.28943318084260516	0.04245682492599088	0.9846104568379306
0.007638231616402875	0.3742803092346293	0.2874603472227388	0.04160768391863242	0.976886030857877
0.007706580445391376	0.37187579871621085	0.2855968481994346	0.04401633633377594	0.9726653070667467
0.00777434649700125	0.36952549594309997	0.2837241490785865	0.04433466283976849	0.9674987606787262
0.007841566976346108	0.3672200846269648	0.2819378082555459	0.04330530211911981	0.9604570202098562
0.007908862044099317	0.3649379473347355	0.28003994869454657	0.041055259760770374	0.952431005273061
0.007976198441749209	0.36268678320224124	0.27816948252683277	0.04245682492599088	0.9478918551863635
0.00804334618188295	0.3604701009839999	0.2764071214955679	0.04247365108441494	0.941926552821888
0.0081101254125429	0.3583031211891512	0.27466170056363054	0.04258752829661289	0.9355165046716851
0.008176462364254136	0.35617379665200466	0.27293116069633006	0.04245682492599088	0.9302169086595944
0.00824325944345795	0.3540511116362181	0.27103294365472114	0.04173427335917861	0.923762219247175
0.008309280507639877	0.3519722358453892	0.2692490871094567	0.04295105371719299	0.919419124253884
0.008375227170354278	0.34991813438822283	0.26742702463038	0.04094991793843228	0.9122163176332311
0.008440931482892804	0.34789240523351006	0.26562128502458227	0.04243598964440832	0.9089529978554203
0.008506589529274567	0.34589009076972715	0.26382070965120147	0.0424745343832161	0.9044986737214158
0.008572103030836985	0.34391620790118166	0.2620359119920975	0.04245682492599088	0.8994813408449212
0.008637033428044769	0.3420093339602684	0.2603122062231684	0.04258795188089327	0.8918369263382914
0.00870181738611072	0.340108822990002	0.25873832178227507	0.04258795188089327	0.8872881177504099
0.008766586366448632	0.3382281183983314	0.25692481376115994	0.0419424000962485	0.8814029010913184
0.008831135628500375	0.336371697720351	0.2554193058118704	0.0419424000962485	0.8767110432352428
0.008895376203285265	0.33454544123497876	0.2538351318675915	0.0424745343832161	0.8732087681579331
0.008960011496619628	0.3327266897274808	0.2522606237634955	0.04295092788880898	0.8698759351839657
0.009024009784499517	0.3309453883453112	0.2507112483175343	0.043151755754043654	0.8656237347234124
0.0090881814315342	0.3291793954968824	0.24913237262414287	0.0427176896342603	0.8604010384421179
0.00915208136822357	0.32744035865981014	0.24744706595729912	0.04287383127533541	0.8555800844397684
0.009215768373493242	0.32572721461509135	0.2459971614336656	0.04245682492599088	0.8519450369770675
0.009279430369366175	0.32403467191180235	0.24446216456838596	0.0419424000962485	0.8478204699057134
0.009342783299311251	0.3223689036977338	0.2430910416968096	0.04245682492599088	0.8450068209175592
0.009405819083052295	0.32073323421817246	0.2416737921161454	0.04041464284717801	0.8390616340591037
0.009469063110594169	0.3191191660565239	0.24029643064671613	0.04258795188089327	0.8369444575636763
0.009532215570548444	0.3175289986333383	0.23877587789517613	0.04196310622025167	0.83101526774372
0.009595362774573358	0.3159576770167311	0.23745766394486467	0.04060907788044229	0.8248439671112636
0.009657909427783764	0.3144167726751778	0.23595094099054825	0.04157715724334602	0.8210926776849048
0.00972051357466617	0.3128866572746315	0.2345317514916823	0.041139559075400074	0.8170482061898868
0.009783256052187777	0.3113680566069254	0.23320561318646718	0.0416329727650765	0.8138096348144002
0.009845502518232381	0.3098760431303007	0.23179391150827416	0.041593725640826966	0.8105240201086171
0.00990777128595765	0.308396421683606	0.2304239980071818	0.04303641067513614	0.8084731635729084
0.009970266804819926	0.3069273636637709	0.22906918596914333	0.0416329727650765	0.8031686892580763
0.010032237606377226	0.30549434701079003	0.22770245310557113	0.0414515587479154	0.799638765138178
0.010094019076320326	0.3040875144360881	0.22634989547888792	0.04160768391863242	0.7963882522881766
0.010156002224525233	0.3026947614249369	0.22507149884833264	0.043343724216099465	0.7945793180916608
0.010217433039356566	0.30133548122459636	0.22366795211138316	0.042964881388255494	0.7906188361902415
0.01027931837451421	0.2999854645759458	0.22243314125515926	0.04401633633377594	0.7892515470290352
0.01034108448601112	0.2986507577881347	0.2212546954948375	0.044743587241955755	0.786680260176796
