time	mean	median	95HPD lower	95HPD upper
0.0	0.22957434849167435	0.09873575704392247	0.013377128007195633	0.9319394897953384
8.447190345280056E-6	0.22409335401423008	0.09826973577646857	0.013448303121349795	0.910223255537342
1.6573826414002374E-5	0.2203268173250132	0.09785986641842992	0.013873312738890647	0.8959820442738409
2.4443829325518045E-5	0.21711893638823002	0.09740653244572882	0.013454685382002512	0.8828452606489081
3.207430159097215E-5	0.21425406642693196	0.09695065627383906	0.013764618162987675	0.8716664097550993
3.957492172432967E-5	0.21160641605816494	0.09643190982312534	0.013701215752858164	0.8618080173860531
4.6935690279192E-5	0.2091287227697147	0.09586753908064098	0.012880563504690265	0.8537134724415931
5.4123155550629245E-5	0.20684392041031158	0.0953379057704582	0.013208673437219542	0.8485931474054784
6.125878355216674E-5	0.20470444722575773	0.09490020691967865	0.0059298330034717635	0.8335341551326265
6.820634994597797E-5	0.20270919978400553	0.09444230662785359	0.006286338287639965	0.824819265850309
7.510705887903432E-5	0.20081494766029012	0.09407379789602366	0.0067279168409982585	0.8156183625690212
8.19029219545831E-5	0.19904146160081626	0.09367411695155413	0.006939226240346788	0.8071733084195823
8.86117639042184E-5	0.19737767679650506	0.09330687257482688	0.007286800055349735	0.7988612141702128
9.52636392290247E-5	0.19580188141364344	0.09292699277267183	0.007788109644784086	0.7914987118903168
1.0178195025290025E-4	0.19431744739554874	0.09255548022375813	0.00809173934060069	0.7842597971360162
1.0820853970703376E-4	0.1929032430353507	0.09220398142807908	0.008344848190317417	0.7773855017031969
1.1457349423985613E-4	0.19154994060594865	0.0918198150095374	0.008669549392964883	0.7709156872339462
1.2086131977335604E-4	0.19026251250746296	0.09146918082074458	0.009268921885259431	0.7648601467432307
1.270817942156626E-4	0.18903304114403782	0.0911156659985924	0.009614575556674158	0.7589422783644758
1.332617120663862E-4	0.18786998946248523	0.09077657275963882	0.009632133000944967	0.7530678840971478
1.3934398165179124E-4	0.1867808008292364	0.09044880133792432	0.010226202313411127	0.7474025353785593
