time	mean	median	95HPD lower	95HPD upper
0.0	1.596857787479175	1.4521113744763523	0.6160116524068899	2.9171042335764397
6.517938833563716E-5	1.5931349617442274	1.4490855449840698	0.6161176458454651	2.8982552938645947
1.3016947703230845E-4	1.5892662975529326	1.445983900103571	0.6057736859984597	2.871374610928581
1.9507459200043044E-4	1.585349756040809	1.442865509605641	0.6161747690100824	2.8678153966392745
2.595770889024564E-4	1.5814209424405812	1.439677310009672	0.6110073342864616	2.8489581520245983
3.2392071034442353E-4	1.577489841292686	1.4366180401041524	0.6088514377608416	2.8346850670796444
3.88201072950707E-4	1.5735480621578162	1.4334425351211342	0.6101517414991616	2.826523694542815
4.5237236400263526E-4	1.5696007319542842	1.4302884584824174	0.6059037111588046	2.8112830736126377
5.164074962725882E-4	1.5656602421150156	1.4271271945498567	0.6062808632248757	2.8021309916151043
5.802278700548645E-4	1.5617303959494426	1.4241062576067296	0.6319697459309119	2.8188798105489097
6.440433372045008E-4	1.55779754951687	1.4208701065481915	0.6167892950691014	2.7937826744011605
7.075054354093644E-4	1.553885048908142	1.4177133192390479	0.6191888247425384	2.7869968818913815
7.710535549441636E-4	1.5499652722698978	1.4146826974526787	0.6170628545340905	2.775388373678504
8.342069077258459E-4	1.5460720756824695	1.411651007505367	0.6221143553608458	2.7722075334495
8.972940714712984E-4	1.542184690094314	1.4086168391772838	0.6149960777489074	2.756418989746455
9.602463245984373E-4	1.538305277913315	1.4055081259394042	0.612810024133572	2.7458948338450457
0.0010230781443840424	1.5344316240361848	1.4023258753341115	0.6170430072053287	2.7422541108175085
0.0010860346950428122	1.5305514646325291	1.3991509774078912	0.6132113169358382	2.7293925317486103
0.001148525649557088	1.526700550169988	1.3960359617902924	0.6201549977456474	2.7281616754260902
0.0012110414856602223	1.5228488223478602	1.3928857024675514	0.6158347240192414	2.7152679850976593
0.0012735526377873373	1.5190020036776368	1.3898136605503562	0.6176911906293443	2.7091632148184677
0.0013357085641637725	1.5151796970216405	1.386644634693343	0.6077433852656016	2.6919098483557544
0.0013980870372576222	1.5113465085190692	1.3835548220508251	0.6047585366044393	2.6806353704039942
0.0014601006400443992	1.5075373866399313	1.380372060018677	0.6030652807014341	2.6714490277857577
0.0015219385628727317	1.5037414030095877	1.377301237885249	0.6010497117906372	2.661758343940189
0.0015838610698050502	1.4999426274219947	1.3743183128819012	0.6001218277504644	2.653598635736785
0.0016454518062639324	1.4961668204070007	1.3713286633819914	0.5988987930252295	2.6454136850510457
0.0017071408092801835	1.492387782424037	1.3684098356408052	0.5993715961161334	2.639229304068982
0.001768692261424864	1.488620383138428	1.3652989792967993	0.597949143615333	2.6320316250380884
0.0018303051491859214	1.4848505992180516	1.3621912139575025	0.5916351792806943	2.619013362785696
0.0018911713250336418	1.4811275658995133	1.3590568633476503	0.5888278771904818	2.609756063864858
0.0019522127149411215	1.4773962719201466	1.3559764009329556	0.5837289914564417	2.5984357778213654
0.0020130793309900614	1.4736763319897306	1.3529766052755416	0.583862394810963	2.592849468689131
0.0020738767081319846	1.4699613905947277	1.349949637836767	0.58336268421382	2.5860043060690048
0.002134363804038416	1.4662678362973902	1.346914284250994	0.588796634043202	2.5861830541402493
0.002194934152660745	1.4625707065619753	1.3438501658037556	0.577735430130433	2.568583779887536
0.0022551728662589653	1.4588960860809013	1.3406608338601118	0.5858956354054669	2.57118077055159
0.0023153202321785178	1.4552294769179985	1.3375157363059127	0.5836385659395158	2.5632019998496847
0.0023757286987554126	1.4515485023275705	1.3344018166864067	0.5775776054547292	2.551108451989621
0.002435684065951682	1.4478985439936412	1.3313705002115694	0.5775120108811848	2.5454247181485736
0.0024958385961281414	1.4442395414987148	1.32844621117227	0.5763157768772087	2.538161914374383
0.002555642599855547	1.4406054495254668	1.3252659136788663	0.5744256619663544	2.5303191868383945
0.002615291951324411	1.4369851411998689	1.3222932217796504	0.5709963813352061	2.5217394088116083
0.0026749101280645845	1.4333689350354657	1.3192947918120943	0.5693785376959086	2.514492180291765
0.002734408732651226	1.4297624737228236	1.3163075763939402	0.5635253548732488	2.5031500797145165
0.0027940118135946403	1.4261505905720817	1.313313795534078	0.5761559035376802	2.5098176728340236
0.002853280198910868	1.4225604221127182	1.3102054380488461	0.5719566918251676	2.5004337992537073
0.002912625266913781	1.4189671635252616	1.3071457128147908	0.5687964488458225	2.492045914391702
0.002971873917581418	1.4153859691260988	1.3040610084756226	0.5561846374213428	2.4743309857895466
0.0030307024450181505	1.4118233665119309	1.3011677423318233	0.5701419044452091	2.4840211275313706
0.003089745824629854	1.4082475171730793	1.2980465765625595	0.5620118519676017	2.471541430899755
0.0031484082545576364	1.4046949656487775	1.294996504542942	0.5647688140029189	2.4693954513956733
0.0032072412403093852	1.401132207864909	1.2918927016281605	0.5621688118690593	2.461894586865889
0.003266007889918027	1.3975732526571998	1.2889006412436	0.5600206132990525	2.4552940282817883
0.0033245098732914533	1.3940300665017649	1.285982125283686	0.5490802402372326	2.4399284469413414
0.0033829735047156734	1.3904894172317557	1.2829509354341977	0.546163805221746	2.432609492051792
0.0034415109211313817	1.3869441056556362	1.279966341412051	0.5547357384739291	2.435986495908549
0.003499573776341441	1.3834281045410237	1.276955480086633	0.5466983479732315	2.4237204639057706
