generation	ln_likelihood	ln_prior	number_of_events	concentration	root_height_index_Att_bol	ln_likelihood_Att_bol	ln_prior_Att_bol	root_height_Att_bol	mutation_rate_Att_bol	freq_1_Att_bol	pop_size_Att_bol	pop_size_root_Att_bol	root_height_index_Cra_gut	ln_likelihood_Cra_gut	ln_prior_Cra_gut	root_height_Cra_gut	mutation_rate_Cra_gut	freq_1_Cra_gut	pop_size_Cra_gut	pop_size_root_Cra_gut	root_height_index_Cra_vul	ln_likelihood_Cra_vul	ln_prior_Cra_vul	root_height_Cra_vul	mutation_rate_Cra_vul	freq_1_Cra_vul	pop_size_Cra_vul	pop_size_root_Cra_vul	root_height_index_Fur_min	ln_likelihood_Fur_min	ln_prior_Fur_min	root_height_Fur_min	mutation_rate_Fur_min	freq_1_Fur_min	pop_size_Fur_min	pop_size_root_Fur_min	root_height_index_Kni_ore	ln_likelihood_Kni_ore	ln_prior_Kni_ore	root_height_Kni_ore	mutation_rate_Kni_ore	freq_1_Kni_ore	pop_size_Kni_ore	pop_size_root_Kni_ore	root_height_index_Maz_pro	ln_likelihood_Maz_pro	ln_prior_Maz_pro	root_height_Maz_pro	mutation_rate_Maz_pro	freq_1_Maz_pro	pop_size_Maz_pro	pop_size_root_Maz_pro	root_height_index_Myi_fla	ln_likelihood_Myi_fla	ln_prior_Myi_fla	root_height_Myi_fla	mutation_rate_Myi_fla	freq_1_Myi_fla	pop_size_Myi_fla	pop_size_root_Myi_fla	root_height_index_Nas_lon	ln_likelihood_Nas_lon	ln_prior_Nas_lon	root_height_Nas_lon	mutation_rate_Nas_lon	freq_1_Nas_lon	pop_size_Nas_lon	pop_size_root_Nas_lon	root_height_index_Sti_nap	ln_likelihood_Sti_nap	ln_prior_Sti_nap	root_height_Sti_nap	mutation_rate_Sti_nap	freq_1_Sti_nap	pop_size_Sti_nap	pop_size_root_Sti_nap
6800	-14982771.7385205813	-47.5693189178730194	7	11.639047366105844	0	-1089761.26248189178	5.99602629059665482	123751.691371977155	2.20749469670233535e-09	0.5	708947.239225473139	155672.271152167261	1	-1525265.46952387854	6.12684341993060144	201836.557507876802	3.49972480718814314e-09	0.5	999817.913042578846	88749.0158438374929	2	-1488021.42624220299	6.16788766484147288	19158.8956421789007	3.26268859701800603e-09	0.5	912206.383259358117	43531.3405317269353	3	-1383014.68446269212	6.11322499962517441	61813.4978252988076	1.63728475921710918e-09	0.5	968361.531607903424	99144.3388656397292	4	-1308849.03021790576	6.11232435862137713	30583.2368171730923	3.49147196113249689e-09	0.5	990477.656853513094	102300.732158216619	4	-1432635.52202721173	6.10955966726088739	30583.2368171730923	2.72294220662769448e-09	0.5	729636.73410897539	77377.1960316771874	5	-2158902.18492432777	6.05510288034043676	210388.060924638354	3.49915581480920936e-09	0.5	999609.74982597027	160443.08103079538	6	-3135776.25058865873	6.11994907866971793	254067.897517653939	3.49986723077295861e-09	0.5	999980.61466176773	95657.6656939062523	4	-1460545.90805181139	6.12845531924837239	30583.2368171730923	3.48250949392171023e-09	0.5	994485.913383269217	86672.7087752684602
6900	-14982784.2835408151	-49.3496644085583682	7	22.5599962932671438	0	-1089765.72668748279	5.99000992399031951	136691.34440067588	2.22208589018094309e-09	0.5	664981.846226866473	150019.023251868755	1	-1525267.61448972649	6.1290769733242918	202399.684783714358	3.49972480718814314e-09	0.5	998955.580834609224	86441.2501434713195	2	-1488021.96643989813	6.16410835838906124	19210.3066062330581	3.24196877741039453e-09	0.5	856468.7861970542	44108.3483557376821	3	-1383013.89900240419	6.11663777860639613	63354.0133826594902	1.61129297379753565e-09	0.5	977394.958235789207	96733.5806264659041	4	-1308851.7102442272	6.10768154382262018	31597.178054369153	3.46769154010281346e-09	0.5	950803.60513775656	102617.432922346445	4	-1432636.02725307969	6.1150283967319865	31597.178054369153	2.55186829652494195e-09	0.5	817633.949903653003	82237.7878628184844	5	-2158902.17022555787	6.06018626646437575	213185.228352609818	3.49824050882893529e-09	0.5	999609.74982597027	155361.678699176613	6	-3135777.42997697415	6.11848506832981798	252120.085705363861	3.49986723077295861e-09	0.5	999980.61466176773	97121.6476534707617	4	-1460547.73922146531	6.12835344783703206	31597.178054369153	3.44651044404553298e-09	0.5	984490.437001176178	85901.8616585994459
7000	-14982780.2491243277	-47.0739153958399328	7	6.78668257990847845	0	-1089757.92884606263	6.01178679410024763	127118.764973213198	2.21064323448573702e-09	0.5	736204.534917840152	150054.53690253853	1	-1525267.5944461131	6.1256759754936887	202542.40331682653	3.49986922518665164e-09	0.5	999025.128851856687	89844.9505423940864	2	-1488022.96636848385	6.16478919325646224	18170.0753334240326	3.30922223414391439e-09	0.5	861211.003079803195	43766.2311859847978	3	-1383014.0294271328	6.11280061766417049	64266.1183232262119	1.61918497646485076e-09	0.5	957535.947857536376	98442.3376218715857	4	-1308852.98098316579	6.10457664077489959	32524.1241707560657	3.39131980616940021e-09	0.5	961511.351197104086	106758.487944253866	4	-1432635.89082386694	6.11633664849329506	32524.1241707560657	2.58027457504194388e-09	0.5	823835.393571809633	81783.7462151325744	5	-2158903.02103724144	6.05498279356055669	207431.987684471038	3.4989756572539973e-09	0.5	999860.232372353086	160603.354907489964	6	-3135776.43173714215	6.12052746681856341	252854.373767989484	3.49986723077295861e-09	0.5	999980.61466176773	95079.2887573110056	4	-1460549.40545511968	6.13130926806401	32524.1241707560657	3.4448997484605204e-09	0.5	990512.627536627697	83499.5515430812811
7100	-14982772.7080683298	-47.0842868534031851	7	5.69964476059049474	0	-1089760.55443566642	6.00521534886808261	132313.961067326716	2.28035470046789568e-09	0.5	686313.478015172877	144395.723081339238	1	-1525265.31163227465	6.12682954538355062	198467.682047821581	3.49986922518665164e-09	0.5	999900.038231225684	88770.178861021559	2	-1488022.04225833016	6.16430955147573556	18185.2615501511937	3.40154105457101097e-09	0.5	827023.233621371561	42425.5039632352418	3	-1383014.11370248394	6.11061621519945497	63274.9678321138126	1.67559946156702807e-09	0.5	874576.512962170644	91823.8726982756198	4	-1308853.1794956997	6.10572273375164265	31487.5161543738141	3.36293998063026891e-09	0.5	989197.279165900429	108698.798680881795	4	-1432635.41031257971	6.11871410679961514	31487.5161543738141	2.67721201602244537e-09	0.5	795994.81574395753	77127.5132712492778	5	-2158901.2751065651	6.05693210476289678	212650.193867208407	3.49920137536299673e-09	0.5	999530.009553675423	158601.917556648055	6	-3135776.52746514883	6.12177792125353193	257142.028320571262	3.49986723077295861e-09	0.5	999980.61466176773	93828.8585628246801	4	-1460544.29365957994	6.13092113232145763	31487.5161543738141	3.49206780368809647e-09	0.5	999567.703032706981	84650.8562994122622
7200	-14982770.8352492899	-60.1679447467389181	8	23.7147050957516576	0	-1089757.92297657672	6.01100830068716441	129854.154152543124	2.21385999107110852e-09	0.5	720587.257868052227	147432.367744248128	1	-1525266.15548321884	6.12496005997931903	196248.786208948441	3.49986922518665164e-09	0.5	999900.038231225684	90639.4773881843284	2	-1488023.79815697158	6.16719548390252115	17354.0779409260649	3.38513766565394541e-09	0.5	881870.580860527349	42694.1017169078114	3	-1383014.33469514549	6.11496395099019452	52689.7066626401938	1.94881639542267075e-09	0.5	820185.835909093032	82547.3145573898946	4	-1308849.08003211115	6.1110492629282156	30953.7196973043392	3.45673107990141141e-09	0.5	997805.778223312693	104329.909455931964	5	-1432634.81718449784	6.11354796855459881	34197.6912680382884	2.50575968459506943e-09	0.5	809416.29510857875	82609.5371738849499	6	-2158901.64372763503	6.05851489172614244	211352.526177535125	3.49907958260141113e-09	0.5	999530.009553675423	157019.874488153204	7	-3135778.44568466349	6.12380748482364723	259046.327570649592	3.49986723077295861e-09	0.5	999980.61466176773	91799.3343364859757	4	-1460544.63730847044	6.13008677247862899	30953.7196973043392	3.48141424728140804e-09	0.5	996350.094044657424	85209.6796541064105
7300	-14982776.783950245	-49.9575507383603679	7	26.1859962060153713	0	-1089758.10452838475	6.00534909021514629	121199.738798941355	2.28468139795294682e-09	0.5	698342.367614515009	146833.123007727991	1	-1525268.06755807158	6.12797844345859311	202352.54081704095	3.49386658154616902e-09	0.5	999995.726897712331	87629.7808445676492	2	-1488021.44758856902	6.16787557253202756	17854.2564555109529	3.42490147518503129e-09	0.5	869771.541298287455	41516.8277894616258	3	-1383014.51487199729	6.10668389546138535	56666.8957999461782	1.82435388254171895e-09	0.5	807197.782828651485	87923.7789945012919	4	-1308850.67938245228	6.10945636728414776	31516.2797417602123	3.48578524646073937e-09	0.5	960021.134028203436	101908.385637018364	4	-1432635.58179317694	6.11481026940238337	31516.2797417602123	2.59608865014249578e-09	0.5	807663.805470747408	81411.1622706562339	5	-2158901.89484109171	6.05742313294295442	214925.879421542166	3.49698718597929056e-09	0.5	999805.943530515768	158154.768899803748	6	-3135779.58232973935	6.1188150342435641	248575.070311648276	3.49986723077295861e-09	0.5	999980.61466176773	96791.6881362267886	4	-1460546.91105676326	6.12942362951075737	31516.2797417602123	3.4504393042008381e-09	0.5	989525.208021356142	85282.1996204925672
7400	-14982783.7030529976	-47.9931151753134202	7	14.4888190551679674	0	-1089759.42399155418	6.00639992011532264	113374.891605765471	2.35228028567768798e-09	0.5	676703.315007530735	141572.20636434012	1	-1525268.56954016187	6.12843242276891331	200260.91019532879	3.49386658154616902e-09	0.5	999995.726897712331	87175.8034741473966	2	-1488021.97460024245	6.16887028355167821	19306.8995594025182	3.26123259717811792e-09	0.5	939518.544721515733	43911.5138832908924	3	-1383015.25852218526	6.10776796930541899	58557.0684184776183	1.72454025560746813e-09	0.5	842972.16164899501	90906.6485213570995	4	-1308851.43905424909	6.1074679605715172	32128.6020684384166	3.47138785350490124e-09	0.5	958934.514912154293	103699.790419513127	4	-1432634.83173997444	6.11562124143441643	32128.6020684384166	2.60990594250092417e-09	0.5	794079.392564950162	79397.8999659199908	5	-2158904.59429578763	6.0555145656828202	210539.730349627323	3.49621314610043985e-09	0.5	998502.621448516147	159854.311701612605	6	-3135779.76136977831	6.11827190852505076	257333.372503210354	3.49986723077295861e-09	0.5	999980.61466176773	97334.8033260630036	4	-1460547.84993906575	6.12904949021885592	32128.6020684384166	3.48137108126563865e-09	0.5	989028.650201236596	85609.4382788940275
7500	-14982775.5699077938	-59.4839921119850743	8	17.9439895008987236	0	-1089758.83373157983	6.00226051606996691	111980.048194810137	2.49934532043410965e-09	0.5	631463.652013011742	134721.559442755562	1	-1525268.14769092551	6.12819404532607592	202070.252863523696	3.49842033489940692e-09	0.5	998694.07259129372	87300.3963684574701	2	-1488021.55944409827	6.16942508825194658	18713.8877977895463	3.33760695512044225e-09	0.5	926627.136256348458	42794.8940804296144	3	-1383014.49269288708	6.10187136552080034	57276.7429494967218	1.8666471217293451e-09	0.5	737930.259685971891	83930.146057050355	4	-1308850.0303606214	6.10988255032767391	32408.5228261505508	3.40581413970636875e-09	0.5	991428.952291052556	104819.865422947652	5	-1432636.86460416508	6.11921854244195451	30539.9782240245295	2.63417747659798485e-09	0.5	841746.422352235997	81135.9850524908979	6	-2158902.88226588164	6.05731486566475574	211917.126995704602	3.49621314610043985e-09	0.5	999232.285682930378	158172.208725824574	7	-3135777.39719727729	6.12185817993316839	258809.50599158011	3.49986723077295861e-09	0.5	999980.61466176773	93748.6014390299679	5	-1460545.36192035861	6.12984452645352995	30539.9782240245295	3.48564479965613301e-09	0.5	993002.481349306297	85163.9366067521041
7600	-14982784.7566504106	-47.4474669411292496	7	10.801735239400772	0	-1089758.28388030687	6.01513151374436461	111004.766300828327	2.37972027970461105e-09	0.5	696516.028743396979	139635.503106201504	1	-1525271.00307448138	6.12591393930096473	197845.733930864662	3.49289778998503639e-09	0.5	998755.894953394076	89583.069876331414	2	-1488021.47145343712	6.16894957456489301	17586.4066136164183	3.4285905696156343e-09	0.5	896914.73042396293	41849.1661040117106	3	-1383015.463368278	6.09582383347956913	64379.0124013253371	1.74680464576161571e-09	0.5	744236.993782298639	89148.2536100828293	4	-1308850.92149203597	6.10904890100743891	30743.1246622528233	3.42971174237145778e-09	0.5	992044.788301538676	105711.992794226637	4	-1432636.65451176325	6.11321030836236723	30743.1246622528233	2.63208693445985794e-09	0.5	792894.773473630077	81191.0692655691382	5	-2158901.74940387299	6.05969940683706199	215726.491043156944	3.49971490334966832e-09	0.5	999126.226816926966	155772.962647821667	6	-3135777.93401023839	6.12329579713406069	254632.552872859087	3.49986723077295861e-09	0.5	999980.61466176773	92311.0121068340086	4	-1460551.27545599709	6.12541982595205425	30743.1246622528233	3.49643116291565479e-09	0.5	956390.673467648216	86255.7011609731999
7700	-14982783.7378967814	-47.1542186971726665	7	8.27869193844389173	0	-1089763.21097775153	6.02380195304741406	96978.8417757200659	2.51941942126904961e-09	0.5	712541.716206249315	136670.236512800795	1	-1525266.34305522311	6.12482246666925079	198555.767769942991	3.49901391095126778e-09	0.5	999705.622435280588	90759.4066860524035	2	-1488021.52714506071	6.16745146739881811	19384.7270725209019	3.13178672427722301e-09	0.5	952525.639893173007	45870.9023612068559	3	-1383015.96255573584	6.09253905624893122	61229.7679752141412	1.83736291373138661e-09	0.5	689088.258297647233	84805.776695530396	4	-1308850.02782337391	6.11493099299812748	31273.9608646910783	3.48736089201872133e-09	0.5	995796.053532864782	100254.362492605811	4	-1432635.92028077086	6.11820815781313243	31273.9608646910783	2.61698553725565922e-09	0.5	806091.234640924726	78513.641694026941	5	-2158906.14325882494	6.05804309639500183	206533.037224930245	3.49803149719211828e-09	0.5	999339.486503674532	157461.428219910944	6	-3135776.63060760358	6.11928844509480285	253343.486797404505	3.49986723077295861e-09	0.5	999980.61466176773	96318.2864622172929	4	-1460547.97219243692	6.12920599642808206	31273.9608646910783	3.43652172195790823e-09	0.5	989684.225416495348	85511.2925586536876
7800	-14982774.4135725982	-47.5216724732588034	7	11.47453812082823	0	-1089758.04828612786	6.01185492631753959	107616.623655760326	2.5059262045964556e-09	0.5	660805.87406773679	134641.623610060458	1	-1525265.8318033258	6.12724553503646341	200037.477917049691	3.49901391095126778e-09	0.5	999705.622435280588	88337.0516158054961	2	-1488021.55195031082	6.16574440625187492	19379.4438792100264	3.19786083823113379e-09	0.5	898827.897898231167	44819.3273286743424	3	-1383015.35444780905	6.10115805782091769	61660.6424201868504	1.8126667940428445e-09	0.5	728600.037562572281	83388.6684241946932	4	-1308848.66484372155	6.11326245782126243	31618.1717752078766	3.48099166033299101e-09	0.5	995725.235055386787	101908.635239032097	4	-1432636.77826501941	6.12240906086560166	31618.1717752078766	2.61586002472866502e-09	0.5	835208.328406804008	77841.0302495397191	5	-2158905.62802484725	6.06249408423990133	213015.297831706441	3.49678551459494274e-09	0.5	999695.573430841439	153067.902389532741	6	-3135776.38761893054	6.11993561758282567	253065.968046410242	3.49986723077295861e-09	0.5	999980.61466176773	95671.1265198521869	4	-1460546.16833250434	6.1297963246599334	31618.1717752078766	3.46349449933410243e-09	0.5	991201.538498457172	85057.2581058519572
7900	-14982777.8505582847	-48.0715727883316291	7	15.0301045469249779	0	-1089759.25798418792	6.0163168119313486	112810.109119292028	2.3798472826068387e-09	0.5	712011.770830763504	141898.098048888787	1	-1525266.84093932924	6.12592874961289802	199418.701655557205	3.49901391095126778e-09	0.5	999120.775742248283	89601.000444081481	2	-1488021.32493501855	6.16747409950266245	18464.5183053772962	3.3683254862205101e-09	0.5	878670.62921189121	42294.3707455332406	3	-1383015.33032164886	6.10035378154340258	59329.6023967305591	1.75225664786503306e-09	0.5	787944.73555843858	90814.4264702411456	4	-1308852.62090856791	6.10843734968340435	31315.2788223439129	3.4270198152356097e-09	0.5	965813.132101892377	103507.399737860076	4	-1432635.98798921541	6.12023949499704223	31315.2788223439129	2.66024619010391413e-09	0.5	824337.376774435164	78616.31681780504	5	-2158903.47717110207	6.05833450640513327	209492.351888087578	3.49678551459494274e-09	0.5	999695.573430841439	157226.213938291621	6	-3135777.22291162936	6.11912902192731778	251088.216928756679	3.49986723077295861e-09	0.5	999986.138836772065	96478.2395092958759	4	-1460545.78739758511	6.12944044592894244	31315.2788223439129	3.48237633769288735e-09	0.5	988172.525692432304	85149.0012131439289
8000	-14982774.1601682641	-47.0724609357625141	7	6.55128514226826475	0	-1089758.94001909229	6.00309146244030245	111591.842731800658	2.40695032025522784e-09	0.5	664016.328441462247	141114.848587095621	1	-1525265.66604795284	6.12743465678973998	201230.537844042265	3.49863407546602363e-09	0.5	999924.029712198651	88167.243366289651	2	-1488021.71677941363	6.16966969756915873	19477.6923559309689	3.17717406546506236e-09	0.5	961916.61325447401	44189.3922460630638	3	-1383014.29766934714	6.11363141467170834	57084.3576972505543	1.75768315903789267e-09	0.5	877659.61179140117	89501.2557948043686	4	-1308849.88450584258	6.10945967270572865	31641.368638570144	3.43433732895274659e-09	0.5	994048.770447615767	105517.209424386019	4	-1432638.04055863759	6.10832535131283549	31641.368638570144	2.62208807955460472e-09	0.5	767363.489148444962	82325.2470849920064	5	-2158902.0378500605	6.05957039658083829	215530.561420737969	3.49678551459494274e-09	0.5	999695.573430841439	155990.700000393554	6	-3135776.23103812803	6.11983955042763839	252992.771716717893	3.49986723077295861e-09	0.5	999986.138836772065	95767.7208577276906	4	-1460547.3456997911	6.12872042420691798	31641.368638570144	3.43017997319420044e-09	0.5	991946.631156880641	86188.4320311113697
8100	-14982773.9672386553	-47.4769046516465565	7	11.1855172331001693	0	-1089757.57455264824	6.01167100770003771	113628.020052835724	2.40750121285747973e-09	0.5	675631.182872019592	137786.595877058833	1	-1525266.55920945504	6.12584386841091799	200848.727516211016	3.49687466121035282e-09	0.5	999984.088643189403	89763.3020662063354	2	-1488021.44145288272	6.16703906034284621	19319.2590838194556	3.19037206774107184e-09	0.5	931940.197020007297	45263.9051977177369	3	-1383014.06988002965	6.11258798715783058	55915.1593183672449	1.81724704596772323e-09	0.5	838372.837229444645	86369.6824384826759	4	-1308849.06415945967	6.11191506396673567	31780.5948630759922	3.47632444413525928e-09	0.5	988771.493894267129	102529.211300537994	4	-1432635.68138919142	6.11868156914548855	31780.5948630759922	2.6283907303416744e-09	0.5	801409.393188105896	77678.2319835073722	5	-2158904.6558380113	6.06160831627152774	218229.885403175576	3.49549123340220729e-09	0.5	999135.037642115494	153867.078036796593	6	-3135777.78066796204	6.11878289843570045	256183.471148718527	3.49986723077295861e-09	0.5	999986.138836772065	96824.35820324003	4	-1460547.14008901385	6.13057685672855435	31780.5948630759922	3.47606053577531814e-09	0.5	985473.772434217506	83796.551592219912
8200	-14982771.0108129773	-47.1509860143375974	7	8.29572358410480959	0	-1089758.69110608147	6.0123778867229376	115280.903819912361	2.34868762119438369e-09	0.5	709994.709433263983	144292.730337671237	1	-1525266.13664194639	6.12708047045456716	202060.539434157952	3.49855347434716709e-09	0.5	999751.455521121155	88506.1251236942335	2	-1488021.60113071464	6.16599959135258935	18080.6998378215285	3.410053315321132e-09	0.5	842533.546236491413	41797.2529326796139	3	-1383014.03847906948	6.10934889117652702	57964.0637739928934	1.7754687926196304e-09	0.5	843282.0918795662	89606.9084899408044	4	-1308849.47481207806	6.1105361438535013	31679.7779388588133	3.48025318501853161e-09	0.5	982310.138849136536	103213.737764274469	4	-1432635.77198264538	6.11919810807229325	31679.7779388588133	2.58789238557312906e-09	0.5	844068.041120817768	81377.0140147052734	5	-2158904.53163754055	6.05726712380936227	211816.605799050012	3.49549123340220729e-09	0.5	998306.910752944765	158073.388697819435	6	-3135776.08603613358	6.11989949798514132	254473.224433721276	3.49986723077295861e-09	0.5	999986.138836772065	95707.7741311666905	4	-1460544.67898676754	6.13124934309907133	31679.7779388588133	3.49399531236246849e-09	0.5	999326.710072488291	84302.4574195802561
8300	-14982772.3111965787	-47.2173274745873712	7	9.11936756942491478	0	-1089760.10756478971	6.02047232998073056	121423.19368372421	2.36284859898410799e-09	0.5	684876.19425868243	133644.185120493581	1	-1525266.15096881031	6.12849440780767551	200796.290865341784	3.49855347434716709e-09	0.5	999946.752267570002	87109.5523149711371	2	-1488021.98326257337	6.16435299828937033	18156.6176626946835	3.4702782988532605e-09	0.5	803901.025346089969	41204.4297696737267	3	-1383014.43783631059	6.11237014247605792	58102.6889763358558	1.71209772084471817e-09	0.5	904122.215600931901	93340.1818268400675	4	-1308848.81779362424	6.11188291141436046	31461.5537801068676	3.48571292710942477e-09	0.5	988348.124882149743	102517.088586001235	4	-1432636.12684077513	6.11420168619067894	31461.5537801068676	2.57834611340496092e-09	0.5	794752.649554633186	80593.4124442669126	5	-2158902.14385982975	6.05980177770245199	216172.059874736442	3.49798551208870662e-09	0.5	999388.301329223556	155711.514227989537	6	-3135775.93060739245	6.12140261101197147	255210.565298205212	3.49986723077295861e-09	0.5	999986.138836772065	94204.6819392323669	4	-1460546.61246247333	6.13198065104094603	31461.5537801068676	3.48811600520141934e-09	0.5	991069.999470844399	82881.1500974861847
8400	-14982770.7766136974	-47.1819057798516965	7	8.7714964221231746	0	-1089758.33593845367	6.01502079017424229	112052.422949959247	2.3466921912223305e-09	0.5	715939.929312919267	143608.821496896766	1	-1525268.49954639212	6.12250014119707764	196483.867250628304	3.49855347434716709e-09	0.5	999925.255553139839	93101.4982185406407	2	-1488021.48359820899	6.16712464520482762	17934.2079652081593	3.39970109753969736e-09	0.5	875292.074129079119	42437.6202655884626	3	-1383014.00247343397	6.1194553328319099	59947.162425328228	1.72087615915937585e-09	0.5	956197.593652490643	91941.5214982297475	4	-1308848.55258751847	6.11171612558495703	31148.9272580525758	3.46876322759514364e-09	0.5	999493.373954457464	103839.838537976597	4	-1432636.28517912654	6.11906363440304091	31148.9272580525758	2.57251782757637877e-09	0.5	853214.425711388583	82373.5563155454292	5	-2158901.98731979681	6.05819337049281614	214043.574236192799	3.4996682478970141e-09	0.5	998731.482383684837	157215.544272833882	6	-3135775.94668917311	6.1207005652231512	253901.440164528496	3.49986723077295861e-09	0.5	999986.138836772065	94906.7179968820274	4	-1460545.68328159233	6.13147855236619677	31148.9272580525758	3.47702180159471593e-09	0.5	995882.383640714805	83783.6311342598055
8500	-14982772.5298143309	-47.277686721600972	7	9.64867898439061022	0	-1089758.78867188049	6.00947287145732467	108151.15564891239	2.38726927315300531e-09	0.5	695547.809598074178	143377.253602344455	1	-1525266.25550012384	6.1241505228520392	199290.519558629545	3.49973844341507744e-09	0.5	999925.255553139839	91451.239920443797	2	-1488021.72685706755	6.1685831526247803	17775.9483980122495	3.41855668711208394e-09	0.5	880863.208109045285	41422.985341708787	3	-1383014.13438469335	6.11718466941730732	64745.3990246745234	1.62381558804703224e-09	0.5	985151.960205920739	96962.526918961652	4	-1308848.68623402179	6.11170872167643964	31298.0551014888879	3.48660087063901303e-09	0.5	998625.639095262974	103757.081150271799	4	-1432638.2617528711	6.12301779736511165	31298.0551014888879	2.5225060439935597e-09	0.5	881155.980497191078	81586.9383844128897	5	-2158902.27641151892	6.05791145557023647	211599.398452070251	3.4996682478970141e-09	0.5	998731.482383684837	157497.10158136778	6	-3135775.9504430918	6.1206222955395031	255490.836693288089	3.49986688855396818e-09	0.5	999986.236615989939	94984.9958833069541	4	-1460546.44955906132	6.13027827779954748	31298.0551014888879	3.48096693196732666e-09	0.5	985607.289049171726	84102.1863113656145
8600	-14982775.0191631969	-58.9328809301694605	8	12.1961362380724587	0	-1089758.17761497991	6.00524368228101935	116662.193428105544	2.42333148757606464e-09	0.5	652612.959119152278	137286.870635444822	1	-1525265.42914004344	6.12614272153600226	201533.555428202118	3.49973844341507744e-09	0.5	999925.255553139839	89459.1901422692172	2	-1488021.61839060392	6.16776590548105474	17652.6154627151627	3.4402923114193142e-09	0.5	883859.011915074429	42286.1956051516681	3	-1383014.13540880708	6.11708054997571793	60302.8548244363483	1.6368549529982151e-09	0.5	991259.531350573408	97666.8674586086418	4	-1308853.44454505178	6.10888118897724297	29337.4630349194704	3.48372131696776901e-09	0.5	998625.639095262974	106580.727799071101	5	-1432637.03134277859	6.12348758575556218	30499.1327979754678	2.59115569201109362e-09	0.5	881987.032304938184	81249.5388689834945	6	-2158901.42563211173	6.05944164446854217	215391.739271750266	3.49920662139337436e-09	0.5	999433.070574063691	156078.418645491067	7	-3135777.63391595799	6.12001773119863124	250456.799574885517	3.49986688855396818e-09	0.5	999986.236615989939	95589.5519033282908	5	-1460546.12317286176	6.13024592493055742	30499.1327979754678	3.46925235740481674e-09	0.5	996924.419994453783	85100.1340923823009
8700	-14982772.2669089958	-47.6232860984206923	7	12.1961362380724587	0	-1089758.90168893314	6.00311899332315946	103679.843365813183	2.60002987614687447e-09	0.5	617338.338515499607	131177.979969586391	1	-1525267.01344066416	6.12657158687582459	197146.2318843416	3.49757785613552407e-09	0.5	999925.255553139839	89030.3568577494734	2	-1488021.84589630784	6.1693126390433406	17159.7682556662367	3.48013875907455674e-09	0.5	905663.613922792953	41928.5661831886973	3	-1383014.1255697147	6.11832119531834628	62696.3882398598143	1.64841960496455736e-09	0.5	991687.363802900305	96478.6886460941023	4	-1308851.45482719946	6.10983149423474892	31647.9265821624867	3.36927388134566839e-09	0.5	998457.798264323152	105613.974886840515	4	-1432635.84630182409	6.11854007716590687	31647.9265821624867	2.70973148894575968e-09	0.5	777681.72904055519	75488.4157054211973	5	-2158901.74268046301	6.05916514286195884	215099.52866195736	3.49920662139337436e-09	0.5	999141.148879384156	156309.094256410928	6	-3135776.10729260975	6.12033431817554607	255727.85412002349	3.49986688855396818e-09	0.5	999986.236615989939	95272.9692837210896	4	-1460545.22921127919	6.13031696384193125	31647.9265821624867	3.49486307533709162e-09	0.5	995456.193143818411	84904.0861983497307
8800	-14982775.9989078995	-47.7461593991353013	7	2.99348682382379661	0	-1089758.45899486216	6.01440795348161572	99738.6546619372966	2.62142622273735306e-09	0.5	641904.33598280244	129151.566604021747	1	-1525266.47504872223	6.12816871631610383	202242.544024155184	3.49757785613552407e-09	0.5	999925.255553139839	87433.3467940274568	2	-1488022.30847730068	6.17059901373634112	17929.2608939335842	3.49398115325826766e-09	0.5	915282.516438999097	41196.4862404639207	3	-1383014.78806775622	6.10700005137646507	63009.2237328172996	1.60887232841500023e-09	0.5	919743.045124228112	99891.956093167566	4	-1308849.23899849062	6.11097979696589455	31534.4432549188059	3.48311697890478769e-09	0.5	982360.500685814302	102783.202112465893	4	-1432637.48427637061	6.10899365817592432	31534.4432549188059	2.56093821328200755e-09	0.5	780245.392547572264	83185.8161641635961	5	-2158904.20017387811	6.05363238073317866	210894.612818250578	3.49920662139337436e-09	0.5	999087.809390414855	161828.464837542793	6	-3135776.36996492371	6.12234818967619177	255995.597212033696	3.49986688855396818e-09	0.5	999986.236615989939	93259.1255007626023	4	-1460546.67490559653	6.13086993020520588	31534.4432549188059	3.4792931458084203e-09	0.5	987421.552369535319	83672.7876459325635
8900	-14982777.5129173063	-47.5986964513825583	7	3.26451413957058678	0	-1089758.6052961587	6.0188930669273315	100052.107571736531	2.69126117528334827e-09	0.5	623846.443736502435	122720.284958910081	1	-1525265.84651815402	6.12738256153188843	202511.018809274741	3.49882117161100513e-09	0.5	999925.255553139839	88219.4428175384237	2	-1488022.53844822757	6.17231189987608708	18245.6224921092471	3.37867949086233472e-09	0.5	952929.857552576344	41258.7170959193609	3	-1383015.53463837714	6.09953792799617389	60985.4162400082278	1.72188592904647872e-09	0.5	782303.578166925581	90802.5010554730106	4	-1308848.88341335626	6.11195535707887494	31109.7503304980783	3.45397249068167866e-09	0.5	999246.784223684459	103575.16842000492	4	-1432636.2779789276	6.11505004316872558	31109.7503304980783	2.6185678184884575e-09	0.5	809962.633873282932	81448.6725417809503	5	-2158902.57851887587	6.05775448568428132	214285.589447010221	3.49702866807816903e-09	0.5	999087.809390414855	157710.120031867846	6	-3135776.70674460428	6.11988809545933421	256489.840692715021	3.49986688855396818e-09	0.5	999986.236615989939	95719.1858583980356	4	-1460550.541360626	6.1264528627679784	31109.7503304980783	3.47980028917342464e-09	0.5	958993.236352120992	85499.7477942934493
