generation	ln_likelihood	ln_prior	number_of_events	concentration	root_height_index_Att_bol	ln_likelihood_Att_bol	ln_prior_Att_bol	root_height_Att_bol	mutation_rate_Att_bol	freq_1_Att_bol	pop_size_Att_bol	pop_size_root_Att_bol	root_height_index_Cra_gut	ln_likelihood_Cra_gut	ln_prior_Cra_gut	root_height_Cra_gut	mutation_rate_Cra_gut	freq_1_Cra_gut	pop_size_Cra_gut	pop_size_root_Cra_gut	root_height_index_Cra_vul	ln_likelihood_Cra_vul	ln_prior_Cra_vul	root_height_Cra_vul	mutation_rate_Cra_vul	freq_1_Cra_vul	pop_size_Cra_vul	pop_size_root_Cra_vul	root_height_index_Fur_min	ln_likelihood_Fur_min	ln_prior_Fur_min	root_height_Fur_min	mutation_rate_Fur_min	freq_1_Fur_min	pop_size_Fur_min	pop_size_root_Fur_min	root_height_index_Kni_ore	ln_likelihood_Kni_ore	ln_prior_Kni_ore	root_height_Kni_ore	mutation_rate_Kni_ore	freq_1_Kni_ore	pop_size_Kni_ore	pop_size_root_Kni_ore	root_height_index_Maz_pro	ln_likelihood_Maz_pro	ln_prior_Maz_pro	root_height_Maz_pro	mutation_rate_Maz_pro	freq_1_Maz_pro	pop_size_Maz_pro	pop_size_root_Maz_pro	root_height_index_Myi_fla	ln_likelihood_Myi_fla	ln_prior_Myi_fla	root_height_Myi_fla	mutation_rate_Myi_fla	freq_1_Myi_fla	pop_size_Myi_fla	pop_size_root_Myi_fla	root_height_index_Nas_lon	ln_likelihood_Nas_lon	ln_prior_Nas_lon	root_height_Nas_lon	mutation_rate_Nas_lon	freq_1_Nas_lon	pop_size_Nas_lon	pop_size_root_Nas_lon	root_height_index_Sti_nap	ln_likelihood_Sti_nap	ln_prior_Sti_nap	root_height_Sti_nap	mutation_rate_Sti_nap	freq_1_Sti_nap	pop_size_Sti_nap	pop_size_root_Sti_nap
30900	-14982778.378287416	-35.3861533453009613	6	9.950062962804056	0	-1089760.10455799871	6.01234793305587623	173516.722140102531	1.66189514324926314e-09	0.5	938333.003095818567	190726.190857443435	1	-1525265.9760108504	6.12821397341343754	202747.236612841603	3.49908551485037558e-09	0.5	999872.963267545449	87383.5230147015245	2	-1488021.5186887905	6.16889830732034383	17212.8719422226677	3.49579239399041779e-09	0.5	887260.163870198536	41444.180833426828	3	-1383014.29892182816	6.12110245566979216	31357.6976407725087	3.32843722670341767e-09	0.5	496664.975598550751	46937.8912497134079	3	-1308852.38775591343	6.10805479761665815	31357.6976407725087	3.41720161144727292e-09	0.5	969038.677740744199	104223.793241842301	3	-1432636.41113842349	6.12254064392176289	31357.6976407725087	2.59208503694768629e-09	0.5	871183.147928284947	81079.2338635445194	4	-2158901.78582631703	6.05622286760290329	214214.187698888709	3.49855480436404398e-09	0.5	999869.120152188232	159364.870772636961	5	-3135778.7564705871	6.11810693412382456	252485.894032522483	3.49992059742853601e-09	0.5	999938.012432273943	97495.6207409122289	3	-1460547.1389167069	6.13309087007796272	31357.6976407725087	3.48151595241827921e-09	0.5	998599.960802203394	82402.2006231527776
31000	-14982781.4660231564	-35.3957934127841867	6	9.950062962804056	0	-1089759.33774611773	6.00294032796644927	170919.264821684104	1.61222569844348307e-09	0.5	969737.439444947755	206232.384366427868	1	-1525266.91475227941	6.12904423449475644	202875.133229496831	3.49908551485037558e-09	0.5	999560.322914877674	86526.3038936662779	2	-1488021.4627389526	6.16667152226374071	20024.3113558832993	3.08607091011939028e-09	0.5	941489.741194000817	46073.7554812790477	3	-1383015.25768749858	6.11981579444739232	31257.0961919384172	3.44497522279913622e-09	0.5	461750.198339172755	44232.346388862461	3	-1308852.46744264802	6.10606012052618397	31257.0961919384172	3.48024970607192317e-09	0.5	939515.397691547754	102922.482090380421	3	-1432638.41180482507	6.12722340979526692	31257.0961919384172	2.4940896398625425e-09	0.5	948885.5874625711	83867.4319497843535	4	-2158903.24510363117	6.05573627209225762	212700.284170854196	3.49724564991547533e-09	0.5	999031.249427527655	159717.450255541538	5	-3135777.61346670147	6.12015026891223712	256332.325316799455	3.49992059742853601e-09	0.5	999938.012432273943	95452.4126138534921	3	-1460546.7552805047	6.13129676482105346	31257.0961919384172	3.45614868378735709e-09	0.5	997105.832832484157	84067.8213931162318
31100	-14982783.499652857	-47.3088592898596119	7	9.950062962804056	0	-1089759.0666652089	6.01280751966030635	178155.097389837931	1.60033087901524333e-09	0.5	985769.575580736739	199915.133667257556	1	-1525268.98461522022	6.12933272499903126	199397.217111257749	3.49860447864637062e-09	0.5	999124.080586247263	86200.3030439839786	2	-1488023.22294240166	6.16652455787368403	21086.8189413435248	3.03535163210354128e-09	0.5	967505.99251611263	47489.1036903309068	3	-1383014.0048827664	6.11815957885764128	32515.2677886697893	3.09968721957506212e-09	0.5	531109.800828749198	51756.1295490552147	4	-1308853.21153797908	6.10579210663841998	31635.9093053956276	3.34995916105631777e-09	0.5	985787.772823465639	108255.755183654343	4	-1432639.23228304577	6.12372710159971056	31635.9093053956276	2.43352047814306034e-09	0.5	933595.241149572772	85780.1284946010564	5	-2158902.13744771853	6.05844526371554615	215433.383670070238	3.49781604723515605e-09	0.5	999273.350500827073	157049.132381535863	6	-3135777.11080789939	6.12035105451783679	254227.883858337707	3.49992059742853601e-09	0.5	999938.012432273943	95251.6394544649374	4	-1460546.52847061795	6.132127714713004	31635.9093053956276	3.47424366346564436e-09	0.5	996282.696322499076	83170.5602455204935
31200	-14982778.0236215796	-34.5364156151832589	6	3.25811924168230371	0	-1089758.17469833046	6.01002201843647654	164048.829600517289	1.70747398314930825e-09	0.5	928769.111901514349	190942.465622025426	1	-1525266.51415669918	6.12719508379624322	198118.379271541053	3.4993017975565563e-09	0.5	999551.960543703171	88373.9022163628688	2	-1488023.34137656912	6.16646827109997275	20960.7985649268667	3.04752197183987977e-09	0.5	966207.2680093206	47479.7417333969643	3	-1383017.46235036827	6.12904237055007961	31454.7725808888827	3.06048539440666573e-09	0.5	578206.531031118007	50053.1585152641128	3	-1308848.17223252286	6.11333164211100133	31454.7725808888827	3.49052118958924505e-09	0.5	999554.832349241362	102231.426252258956	3	-1432637.72737830854	6.12427542119856838	31454.7725808888827	2.62436191359659604e-09	0.5	877537.910767205525	80148.325817283272	4	-2158901.98118451703	6.05748237655547328	213779.620205138926	3.49871636919886591e-09	0.5	999067.382533210563	157978.75092352269	5	-3135777.25034532323	6.11990845888812807	254133.963753865508	3.49995838974060737e-09	0.5	999927.215169789735	95693.1743492178502	3	-1460547.3998989414	6.12906153176559876	31454.7725808888827	3.46456806952651359e-09	0.5	981939.924448803882	84984.0204216016864
31300	-14982787.8631932624	-25.2964664954847613	5	12.2876141247311406	0	-1089758.26274974598	6.01539161124658328	155809.754329380987	1.83966747624862431e-09	0.5	877369.499977779808	175664.278217998013	1	-1525269.18946090224	6.1296678893190979	206687.776274774602	3.49912304568942901e-09	0.5	999423.181586970924	85891.1372530481167	2	-1488022.61710850988	6.16466015457405803	21150.9203335365237	2.99857850035429401e-09	0.5	945791.759517279454	48186.6186672957701	3	-1383014.96091055125	6.12460437677837888	32325.1436079679952	3.10043488745317116e-09	0.5	572917.432294618106	52137.9051832607947	3	-1308850.36910791951	6.11071451977015201	32325.1436079679952	3.48396560831713827e-09	0.5	978160.086292518885	102603.201352152959	3	-1432638.33422680851	6.12009823472008918	32325.1436079679952	2.70386485145029008e-09	0.5	771371.670707581798	73673.9890760981507	1	-2158907.13633584604	6.05691699186293775	206687.776274774602	3.49302689164040698e-09	0.5	999720.154150388553	158647.197705282713	4	-3135777.77428057836	6.1225470918810192	256995.850442366733	3.49995838974060737e-09	0.5	999927.215169789735	93054.7334087813506	3	-1460549.21901240246	6.12897983210637953	32325.1436079679952	3.43957976921636407e-09	0.5	980536.776551342104	84942.6916070191946
31400	-14982775.7342027482	-34.5047525870710601	6	4.58548126066493822	0	-1089758.16872643773	6.00742574575667199	139698.866226036131	1.90819454409552731e-09	0.5	851074.038090403192	177179.021363129781	1	-1525270.38071462861	6.12396858914157782	196241.616778074327	3.49778666045143029e-09	0.5	998276.525602093199	91482.0704038046097	2	-1488021.91454056092	6.16698635708592491	17617.802520148929	3.43239103341418323e-09	0.5	872670.207280759001	42431.1817164845052	3	-1383014.11175154615	6.12074776837460277	31379.3870311762839	3.16892268726724304e-09	0.5	522071.911227632838	49524.1750177396025	3	-1308849.12197418045	6.11155427849095112	31379.3870311762839	3.49832807549546264e-09	0.5	996698.438214626047	103710.778497437204	3	-1432636.77716060169	6.10446764263618569	31379.3870311762839	2.73257346079674441e-09	0.5	670928.291076989379	74567.6117579798156	4	-2158903.7244411679	6.05642111392571003	216074.933073612192	3.49829968158242921e-09	0.5	998940.708828616887	159018.858932792413	5	-3135776.05415772274	6.12038996863313045	258018.011382145924	3.49995838974060737e-09	0.5	999994.570671934867	95218.113149466124	3	-1460545.48073590174	6.12912555793455383	31379.3870311762839	3.46117881667489395e-09	0.5	998167.50011540181	86324.560658899165
31500	-14982771.2206152547	-34.492301736801295	6	4.52272892775639956	0	-1089758.62193570565	6.01557436891680553	144901.817144679982	1.83520949711068021e-09	0.5	919139.734725941089	183859.408950299432	1	-1525267.71178524755	6.12606549214417662	199838.261563148524	3.49715012630241294e-09	0.5	999112.671356465784	89463.6524482733948	2	-1488022.41805959074	6.16686632650663391	17481.2431480402956	3.45352399921657136e-09	0.5	873080.825677022105	42555.9433006559339	3	-1383014.96569014085	6.11321677426003163	31434.4047352348134	3.47350243576789145e-09	0.5	439570.89685833588	45008.466124556071	3	-1308848.13512121793	6.11396755594048891	31434.4047352348134	3.49769901143451809e-09	0.5	999885.887379636057	101629.44428955554	3	-1432635.40097668883	6.1084757074467646	31434.4047352348134	2.83457968750122097e-09	0.5	667787.347278126748	71541.9892934808449	4	-2158901.91600055341	6.05912325353382109	211906.204680240364	3.49815394889729957e-09	0.5	999668.209802435013	156433.424918348028	5	-3135776.43263362721	6.11864681598938454	255668.087011066149	3.49995838974060737e-09	0.5	999994.570671934867	96961.2563290631952	3	-1460545.61841248232	6.12906142295249623	31434.4047352348134	3.46957403459616415e-09	0.5	996766.637799246353	86267.3374364563788
31600	-14982770.5167735051	-34.609106702868921	6	5.71659517830734654	0	-1089759.7572102081	6.00581676739190407	137918.677133328019	1.8966635794019763e-09	0.5	872677.193096585805	183080.546529217216	1	-1525268.93797092792	6.12527116340983291	194498.833912477538	3.49912021082643255e-09	0.5	999273.231242291746	90271.7809202831995	2	-1488021.46373160277	6.1698666990700719	19420.8838034040782	3.20563465519072715e-09	0.5	969315.075088745565	44338.3129285511459	3	-1383014.17409935407	6.11298378937962639	30922.4066658355296	3.4821315450514829e-09	0.5	436000.402104581997	44744.4581539080391	3	-1308848.36341927783	6.11250163571128979	30922.4066658355296	3.47986258253974716e-09	0.5	998827.395993164158	102986.059406488857	3	-1432634.9962943173	6.10656761774736978	30922.4066658355296	2.80807616755711871e-09	0.5	674225.950145550305	73518.2590251965303	4	-2158902.52621445386	6.05853836076307495	210139.090340864757	3.49815394889729957e-09	0.5	999668.209802435013	157018.123627407069	5	-3135776.28404743224	6.11835828358512224	254436.078907807881	3.49995838974060737e-09	0.5	999994.570671934867	97249.7871667894942	3	-1460544.01378593035	6.12992614269421665	30922.4066658355296	3.49193976615530737e-09	0.5	999999.634558777907	85682.4247496594762
31700	-14982777.8102467451	-36.5509583525623043	6	14.9301577038629549	0	-1089759.42083544284	6.00750042048711386	166392.207930363045	1.73666577431206476e-09	0.5	890542.715001359582	185329.222089361836	1	-1525269.92324348562	6.1284761581109084	206005.07661615574	3.49378400021635358e-09	0.5	999895.967611846863	87123.3760489830311	2	-1488024.11989567196	6.17072331208516722	17983.9423183247527	3.2413046293331147e-09	0.5	978135.029809126514	43903.8712155481626	3	-1383015.63972138148	6.10509428474245652	31962.3524974931788	3.29096069475806732e-09	0.5	420177.897127488046	46435.6720646041867	3	-1308849.98483889899	6.10950403438411449	31962.3524974931788	3.4459603271955107e-09	0.5	984346.308698376874	104443.636275294528	3	-1432635.47526867036	6.10515079882106448	31962.3524974931788	2.71893390885468871e-09	0.5	695208.201563665061	76791.1684412905597	4	-2158901.84016620461	6.0580588016555339	212695.147813268501	3.49696128933819352e-09	0.5	999668.209802435013	157497.523621937522	5	-3135775.30820557149	6.11904675682219157	253021.052429881936	3.49996615400518524e-09	0.5	999994.570671934867	96561.3176676667645	3	-1460546.09807141824	6.1310327390776358	31962.3524974931788	3.4692939931347944e-09	0.5	995944.910209384048	84232.8969730275858
31800	-14982779.6051284559	-34.9577309158555778	6	7.82566134936282332	0	-1089758.04252764303	6.00847768220954315	145704.01252037962	1.82929380412012828e-09	0.5	889810.311637886916	184307.225401844771	1	-1525271.36874118098	6.12595945421603005	194445.355201621074	3.49575862159134866e-09	0.5	999204.197341109626	89577.8015121542849	2	-1488022.81561049074	6.16935055661653564	18147.4164932778731	3.31217023371392653e-09	0.5	968159.147178194718	44785.1466276606952	3	-1383014.16978099919	6.10814463520057238	30514.6500972455178	3.41009066557700245e-09	0.5	425640.273701236001	45740.9908606566023	3	-1308851.94488521037	6.11471862415831069	30514.6500972455178	3.46830100142647133e-09	0.5	999712.912191784591	100861.010315788779	3	-1432635.31420632661	6.11492782161671933	30514.6500972455178	2.83242150580166334e-09	0.5	724379.908494937117	72931.1321311897773	4	-2158902.53757986426	6.05782948575790492	213619.148579732137	3.49719333215079961e-09	0.5	999036.495309381862	157627.092082417774	5	-3135777.73213127628	6.11926307270282344	248862.931325126207	3.49996615400518524e-09	0.5	999994.570671934867	96345.0029614846571	3	-1460545.67966546584	6.12969063826224136	30514.6500972455178	3.46740311770264862e-09	0.5	998503.957261982025	85789.4235526747507
31900	-14982778.1499806345	-34.9652022685849957	6	7.82566134936282332	0	-1089759.88316809409	6.00721110199322084	149325.866938421357	1.75017156555616296e-09	0.5	917865.33870787709	191280.838951837737	1	-1525267.49504477298	6.12436789615338029	196903.681317095674	3.49991580570474741e-09	0.5	999072.071253670962	91156.0377316157974	2	-1488025.34236647235	6.16267767378281839	20093.0912185554553	3.28218408362868078e-09	0.5	788856.447799254558	41754.9014528968182	3	-1383013.7775818049	6.11374093930187712	30437.5481871361299	3.39558388885568882e-09	0.5	451095.460768144811	45952.0387787292566	3	-1308849.85697873542	6.11064160745142182	30437.5481871361299	3.49141430112135889e-09	0.5	980566.965901216725	102927.164183090892	3	-1432637.29095115745	6.11351166239195187	30437.5481871361299	2.86849387935311271e-09	0.5	718028.354485357297	73308.4952153135528	4	-2158901.80228419974	6.05729697408834333	212478.129161459277	3.49719333215079961e-09	0.5	999656.810954573564	158257.293852084404	5	-3135775.53778008325	6.12144764398324881	258182.832996098703	3.49996615400518524e-09	0.5	999994.570671934867	94160.4435418131907	3	-1460547.16382531449	6.12999511886500947	30437.5481871361299	3.49933910641104489e-09	0.5	980700.272924177931	83961.1630948640086
32000	-14982772.9605092816	-35.2261339127745785	6	9.04811301901472653	0	-1089758.42149387649	6.00664459928767691	146130.778267323534	1.84237988639347322e-09	0.5	885292.580402027699	184994.278300241887	1	-1525267.05794832623	6.12319382927578282	198041.842464068526	3.49991580570474741e-09	0.5	999905.616556575405	92406.0470558278321	2	-1488022.16695966106	6.16449742853138005	19976.4272775061654	3.15130306484280836e-09	0.5	873823.981381728896	44662.1662585617378	3	-1383014.85178347887	6.11529788865966673	31000.1628550938658	3.42289674334704676e-09	0.5	463446.753358065558	46488.6729210845806	3	-1308850.03095308202	6.11017801918007208	31000.1628550938658	3.49172373129658316e-09	0.5	969744.030187317519	102240.675142729393	3	-1432635.21484300657	6.10662088749539578	31000.1628550938658	2.76869571717430649e-09	0.5	691904.604397841962	75409.0992438404792	4	-2158902.2218707595	6.05715390860459202	210923.783426228852	3.49719333215079961e-09	0.5	999606.542538502486	158392.34497103552	5	-3135775.80677748704	6.11900992797990817	255523.612894892547	3.49996615400518524e-09	0.5	999994.570671934867	96598.1463099943066	3	-1460547.18787960522	6.12972211532577305	31000.1628550938658	3.47639087319507339e-09	0.5	982887.90505239123	84416.7857708341762
32100	-14982773.10901835	-34.4937639627973809	6	3.80970137907867201	0	-1089760.76248835842	6.0111943849849343	153749.687252343661	1.82123549003465905e-09	0.5	912328.607709305128	186492.935045545804	1	-1525266.29686339293	6.12776985146056674	204398.133555671579	3.49991580570474741e-09	0.5	999905.616556575405	87830.4567717739556	2	-1488023.57309710281	6.16605211595661729	19425.3466978553952	3.08099372293552229e-09	0.5	929707.7597000635	46073.0466018222505	3	-1383013.70846103854	6.11332922677124202	30914.9849108661983	3.3743548453623349e-09	0.5	456389.869665611361	46679.2692495027732	3	-1308849.3959655161	6.11058082924214752	30914.9849108661983	3.46471824659607802e-09	0.5	990315.393043185933	104010.616846338773	3	-1432635.16144984681	6.11745978103874322	30914.9849108661983	2.72874087031773928e-09	0.5	773186.99973338237	75887.389898011912	4	-2158902.21008025296	6.05940316410994662	214185.577895019524	3.49719333215079961e-09	0.5	999424.724963905057	156115.573558776319	5	-3135776.9002873702	6.11888943568167321	253693.294703662279	3.49982322115298461e-09	0.5	999994.570671934867	96718.6379540364869	3	-1460545.10032547149	6.13063612267915659	30914.9849108661983	3.48028871778901061e-09	0.5	995037.878993982216	84550.8323681468901
32200	-14982776.0164695904	-34.7338241710203164	6	2.59690160312613738	0	-1089759.07058476913	6.01624217503888126	162930.727843526285	1.78890804110044897e-09	0.5	907151.775210445281	180855.605192139221	1	-1525267.58057105052	6.1267948585564298	200954.53603037534	3.49550275061134295e-09	0.5	999631.334309752798	88780.9976205129642	2	-1488023.2638569586	6.16800448644889165	20436.6714265121554	3.15585455611797279e-09	0.5	938017.681792316027	44653.4990698862312	3	-1383013.85405085306	6.11411717747282779	31165.7004140129575	3.39946078062995834e-09	0.5	452109.183944542718	45885.203653606135	3	-1308849.12987959641	6.11066043530119529	31165.7004140129575	3.47272062921451352e-09	0.5	991878.173293986009	104095.792657888363	3	-1432635.61186331371	6.11637188754029637	31165.7004140129575	2.6838826575343635e-09	0.5	790863.64102366881	78482.7067550890788	4	-2158903.16524906689	6.06116230687224089	217421.133148833673	3.49730182532892472e-09	0.5	999393.720844122581	154352.654316065426	5	-3135778.89142098138	6.12282730459492441	252197.229620766098	3.49982322115298461e-09	0.5	999994.570671934867	92780.790420767953	3	-1460545.44899300137	6.13160635774097429	31165.7004140129575	3.48589132286361236e-09	0.5	994687.78737206175	83556.0032493078761
32300	-14982776.7222440615	-34.6254225872634862	6	5.84474470881783859	0	-1089763.63293065736	5.99572953912909234	146112.755580469209	1.7485153208675763e-09	0.5	907682.100720120128	199580.286746313359	1	-1525268.34195719077	6.12899848162011907	204554.395614309615	3.49553255233435395e-09	0.5	999960.232006425969	86606.6728250767192	2	-1488022.41781531228	6.16830154209961457	20228.3231157155133	3.12419195106088017e-09	0.5	941694.47428860364	44548.7938479656295	3	-1383014.13819077983	6.11167773603837716	30967.0048963793379	3.49078881471325235e-09	0.5	428382.335356052325	44522.1456864493084	3	-1308848.13706570561	6.11385409614839759	30967.0048963793379	3.49665524589811964e-09	0.5	999343.572257886175	101687.708128982282	3	-1432635.46917266329	6.11369546375334849	30967.0048963793379	2.67201028697561883e-09	0.5	756523.711340092123	77099.7031263416866	4	-2158903.81803220324	6.05502455802189132	213466.373606523179	3.49594325016710954e-09	0.5	999557.534354008967	160512.987812566193	5	-3135776.90365283936	6.12277098533900954	257052.9872314971	3.49982322115298461e-09	0.5	999994.570671934867	92837.1093709072884	3	-1460543.86342670885	6.13044310609784127	30967.0048963793379	3.49512337649963468e-09	0.5	998304.123666481464	85021.0625145049853
32400	-14982772.9548057895	-35.4495065145940274	6	10.173657891653864	0	-1089758.43182048993	6.00741189494488736	145250.488118268782	1.82420735611924005e-09	0.5	898705.900006822776	187107.606076819298	1	-1525267.97909036465	6.12558322193118165	203755.081835611578	3.49764287752140824e-09	0.5	999960.232006425969	90021.7966959884798	2	-1488022.50627105078	6.16763225387140146	18278.9861333724293	3.27149819827228643e-09	0.5	936912.23985875689	44949.6247458557627	3	-1383014.42208755622	6.11067303971416287	31595.5171062861227	3.30237219800897163e-09	0.5	462982.202931882581	48583.296290975406	3	-1308848.9153105875	6.11154238890819812	31595.5171062861227	3.48110637293129684e-09	0.5	994378.06193136354	103481.156060778434	3	-1432635.86885539023	6.12097937825785365	31595.5171062861227	2.62490553793279476e-09	0.5	837738.68337019172	79274.5585882783053	4	-2158901.6214487399	6.05771474260693665	211827.516120229819	3.49720785575092099e-09	0.5	999857.667048340547	157871.382650245214	5	-3135777.27270159125	6.12118855904608417	258465.592899489129	3.49982322115298461e-09	0.5	999994.570671934867	94419.5270723216963	3	-1460545.93722001836	6.13202426310753168	31595.5171062861227	3.48521215593159768e-09	0.5	995169.319950229488	83180.5664655565924
32500	-14982778.5844098087	-35.1544911316996931	6	8.80109384760485547	0	-1089758.56913507287	6.0113626507178175	160402.9612421403	1.82336698086767676e-09	0.5	876773.672612897004	179077.469977544679	1	-1525267.67562832288	6.12702182912610027	200366.519166709884	3.49851561900039727e-09	0.5	998724.242715704371	88473.75441302947	2	-1488021.42808285821	6.16735874435470777	18024.4300129839758	3.45413694205838875e-09	0.5	849982.558850913309	41011.5347080041684	3	-1383013.95343681541	6.10801714283322816	31039.137673163983	3.46284922246127232e-09	0.5	418767.619371496607	45055.8178613994096	3	-1308850.22705487558	6.10934935621724584	31039.137673163983	3.49963844439845454e-09	0.5	963082.841587875038	102336.453248983758	3	-1432638.39895196096	6.11913359454944761	31039.137673163983	2.54250225394543248e-09	0.5	840831.666551903938	81119.2385674105753	4	-2158904.68101613969	6.05852360296170644	218565.497693571786	3.49807903098954045e-09	0.5	998329.02821248665	156822.51119785785	5	-3135778.101012439	6.11962821372121901	254269.210423729091	3.49965446257057048e-09	0.5	999994.570671934867	95979.8639255599846	3	-1460545.55009132461	6.13105466166639168	31039.137673163983	3.48586744622483712e-09	0.5	992057.397972612991	83882.3588172349409
32600	-14982782.7306544557	-34.7615157420909	6	6.72554876522165568	0	-1089760.38679091097	6.00031178170232415	151729.402487804531	1.89800282524285147e-09	0.5	828282.523905503447	178326.591017855942	1	-1525270.13390113134	6.12548737127863596	198812.471839388541	3.49731317375574993e-09	0.5	997768.351602967479	89920.1085843026958	2	-1488022.03473792365	6.16738191138801461	18594.4313583540279	3.41406556260723943e-09	0.5	862294.044856749242	41585.5853203896768	3	-1383015.11781806382	6.10865847474502921	30681.1098291918279	3.31032110459151925e-09	0.5	440166.531059263856	47075.8650821687552	3	-1308849.46224143053	6.11253223458438022	30681.1098291918279	3.45885640372488599e-09	0.5	999854.599279907765	103061.37679382239	3	-1432636.45561958686	6.12067743385484242	30681.1098291918279	2.59948516952723389e-09	0.5	856693.56567062391	81326.9181522474246	4	-2158904.53503765445	6.05809221647234253	211179.964306358743	3.49807903098954045e-09	0.5	997828.258828473161	157174.297470838763	5	-3135778.74307957431	6.11912359506662895	251884.253150720615	3.49965446257057048e-09	0.5	999994.570671934867	96484.4798404091271	3	-1460545.86142818001	6.12840231649902378	30681.1098291918279	3.49744436667180665e-09	0.5	991684.862912512734	86481.1500648977963
32700	-14982782.5712825377	-34.483678550678377	6	4.27332551489509438	0	-1089759.63674090127	6.00891245759261849	167454.224445172615	1.79715071025294191e-09	0.5	858087.193468627171	177363.311671490374	1	-1525266.11963569443	6.12836189707933698	199077.238936484413	3.4994269049692342e-09	0.5	999954.871461149654	87242.7643602743628	2	-1488022.52468911139	6.16516480828438773	18056.5206186418436	3.40856652301513181e-09	0.5	818911.815622314462	41309.0160417971638	3	-1383014.17752975295	6.10819200107880178	30643.2951875772087	3.35529877777606881e-09	0.5	438141.754832417239	47063.6966043177017	3	-1308849.22795241396	6.11327988474140938	30643.2951875772087	3.47720462381203192e-09	0.5	998172.163663062383	102141.6738725795	3	-1432639.37596746185	6.12319191218618109	30643.2951875772087	2.54919405717172872e-09	0.5	872990.887545384583	80678.9252323950495	4	-2158903.45732021844	6.05971902170042398	216149.471162856848	3.49807903098954045e-09	0.5	998381.587985037011	155637.28349083857	5	-3135780.62482252484	6.1194852334690566	258543.121251012752	3.49965446257057048e-09	0.5	999994.570671934867	96122.843401435035	3	-1460547.42662445852	6.12759946061144944	30643.2951875772087	3.46723487164913987e-09	0.5	990574.268872133223	87179.5876713829348
32800	-14982781.4690916687	-34.6691804741780487	6	2.78902715291605219	0	-1089758.11447768449	6.0120159511501523	142464.354713639681	1.85398190751385456e-09	0.5	886459.620545638842	180476.661142363271	1	-1525268.24521304457	6.12988294011117674	205748.671203335485	3.4994269049692342e-09	0.5	999603.005651289714	85691.6260425785731	2	-1488022.70313351881	6.16271019406763187	21413.6143082856215	2.96141266156980173e-09	0.5	918470.690177924233	48585.6342632315063	3	-1383015.26961404388	6.10103679518172726	30668.4929163428969	3.44277927814597689e-09	0.5	393512.393996593659	45085.4247089319906	3	-1308848.84181635617	6.11262229147979319	30668.4929163428969	3.48084264799556246e-09	0.5	996344.05107850174	102609.794596969761	3	-1432640.43507012096	6.13201500451664749	30668.4929163428969	2.5547491042073506e-09	0.5	967852.869982663658	80906.3000965070678	4	-2158903.99349522684	6.06177018579438709	214990.550440488383	3.49807903098954045e-09	0.5	999047.508332759026	153691.883154943382	5	-3135779.50012183003	6.11809654791709079	253382.263214722683	3.49965446257057048e-09	0.5	999994.570671934867	97511.5214137717558	3	-1460544.36614984204	6.13114693651956877	30668.4929163428969	3.4885926436780065e-09	0.5	999112.908496436663	84386.7370132616779
32900	-14982773.3645325731	-35.7885917428858136	6	11.6923619774548726	0	-1089758.22766754311	6.00826660839450355	162712.544903692615	1.72117757332798974e-09	0.5	917572.807126219501	190251.372130931588	1	-1525266.04859012319	6.1247196874215053	198801.164565885963	3.49980624998394047e-09	0.5	999697.198945189943	90861.3900760485121	2	-1488021.85187918786	6.16667608423605351	20559.0412549604807	3.07519289149530665e-09	0.5	948015.175792244845	46388.7663543721865	3	-1383013.97454213374	6.10983639029314674	31511.9912297623268	3.41171887726166434e-09	0.5	432669.717661927454	45764.4315720049053	3	-1308848.76091188984	6.11157693413941239	31511.9912297623268	3.45467038160852721e-09	0.5	998077.639132797252	103831.678215356689	3	-1432638.4203301922	6.12538345102882431	31511.9912297623268	2.4689050815062896e-09	0.5	959695.389142130618	86588.6582582239062	4	-2158902.89173316397	6.05884314496376675	215556.686655131634	3.49595990052648388e-09	0.5	999223.538079974125	156643.731386765226	5	-3135778.07326999586	6.12140826855234899	256829.410936371773	3.49965446257057048e-09	0.5	999994.570671934867	94199.818758931302	3	-1460545.11560834362	6.13090026473004457	31511.9912297623268	3.4791749528941685e-09	0.5	995784.550601723371	84351.2503300337557
33000	-14982783.1094371174	-35.1493096208571316	6	8.80170865429207083	0	-1089759.61944298912	6.01473767792045955	178426.863702230505	1.6835117168106936e-09	0.5	943380.473329204367	189497.704375694128	1	-1525266.66181981261	6.12733369124311089	198724.491497981158	3.49723483382731603e-09	0.5	999974.312993141473	88272.639994511148	2	-1488021.39771158481	6.17022251122053156	19675.3644623086184	3.15177170884273724e-09	0.5	998020.663720102399	45296.2532055839547	3	-1383015.83740381594	6.10144695470183329	31065.2321783855296	3.35240902934181448e-09	0.5	424042.066984731937	48409.3395150096112	3	-1308850.41680300771	6.11007656122813358	31065.2321783855296	3.45137128701359013e-09	0.5	980728.769265279057	103498.305282543428	3	-1432640.89777027816	6.12950284948183466	31065.2321783855296	2.46543666682266234e-09	0.5	974742.780549571849	83930.9574685865518	4	-2158902.49344816338	6.05605732180492495	212706.862056498969	3.4972447362980262e-09	0.5	999460.323331882711	159465.170849313407	5	-3135778.4725423404	6.11961964725706764	252104.016957124404	3.49965446257057048e-09	0.5	999994.570671934867	95988.4303432006272	3	-1460547.31249512592	6.12776398543590339	31065.2321783855296	3.46426078190840323e-09	0.5	986461.869290792965	86655.361462650224
